title,nb_avis,notes_moyennes,note_max,note_min,ecart-type,nb_commentaires
À prendre ou à laisser - Version Électronique,1,0.0,0.0,0.0,0.0,1
Banquise,13,4.153846153846154,6.0,2.0,1.4595127662315597,13
Star Fleet Battles,2,10.0,10.0,10.0,0.0,2
Maul of America,1,6.0,6.0,6.0,0.0,1
Abilene - Première édition,2,9.0,10.0,8.0,1.0,2
World of Warcraft : Burning Crusade Expansion,6,7.0,10.0,2.0,2.516611478423583,6
Plus 4,3,6.0,10.0,2.0,3.265986323710904,3
Duel in the Dark : 3-5 player variant,1,2.0,2.0,2.0,0.0,1
The Haunting House 4,1,4.0,4.0,4.0,0.0,1
Talisman Expansion Set,1,8.0,8.0,8.0,0.0,1
Les 24 Heures du Mans,1,2.0,2.0,2.0,0.0,1
Les Neufs Vies du Chat,1,2.0,2.0,2.0,0.0,1
Talisman Dungeon,3,7.0,8.0,6.0,0.816496580927726,3
Les Fugitifs,2,8.0,8.0,8.0,0.0,2
Cast Chain,9,8.666666666666666,10.0,4.0,1.8856180831641267,9
Les Cracks,1,8.0,8.0,8.0,0.0,1
Le Seigneur des Anneaux CCG : L'Œil de Sauron,3,10.0,10.0,10.0,0.0,3
M6 Turbo Cup,1,4.0,4.0,4.0,0.0,1
Cast O'Gear,5,6.8,8.0,6.0,0.9797958971132712,5
Le Tour du Monde en 80 Jours,104,6.884615384615385,10.0,1.0,1.8928391999021963,104
Cast l'Œuf,3,3.3333333333333335,4.0,2.0,0.9428090415820634,3
Le Seigneur des Anneaux CCG : La Main Blanche,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
Aliens,19,4.894736842105263,10.0,0.0,2.3145929923469497,19
Cast Elk,10,8.4,10.0,6.0,1.7435595774162693,10
Le Seigneur des Anneaux CCG : Sombres Séïdes,4,10.0,10.0,10.0,0.0,4
Cast News,15,8.133333333333333,10.0,4.0,2.246973272847029,15
Cast Dolce,5,7.6,8.0,6.0,0.7999999999999999,5
Xtra' Pol,2,2.5,5.0,0.0,2.5,2
Le Seigneur des Anneaux CCG : Adversaires de l'Ombre,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
Cast Cage,4,4.5,6.0,4.0,0.8660254037844386,4
Baston : Extension n°1 - La Rue,1,6.0,6.0,6.0,0.0,1
Talisman Dragons,1,8.0,8.0,8.0,0.0,1
Battle of Britain,2,4.0,4.0,4.0,0.0,2
Le Seigneur des Anneaux CCG : Les Dragons,5,8.4,10.0,6.0,1.9595917942265424,5
Le Merveilleux Voyage de Nils Holgersson,1,6.0,6.0,6.0,0.0,1
Charmed : La Source,2,2.0,2.0,2.0,0.0,2
Emmerlaüs : Alliés,2,10.0,10.0,10.0,0.0,2
Julchen und die Monster,3,4.0,8.0,2.0,2.8284271247461903,3
Emmerlaüs : Compagnons,2,10.0,10.0,10.0,0.0,2
BattleLore : Harceleurs Gobelins,13,6.6923076923076925,8.0,4.0,1.5384615384615383,13
Star Wars PocketModel TCG,7,5.428571428571429,10.0,2.0,2.7701027756664733,7
Le Voyage d'Ulysse,1,4.0,4.0,4.0,0.0,1
Battleground fantasy warfare,5,8.2,10.0,6.0,1.32664991614216,5
Drôles de Sandwichs,1,2.0,2.0,2.0,0.0,1
Tavern Battle  - Party Game,2,7.0,10.0,4.0,3.0,2
BattleLore : Bataillon Nain,12,6.083333333333333,10.0,2.0,2.5317429218272185,12
Cheptel,10,5.0,10.0,2.0,2.3664319132398464,10
Space station assault,1,4.0,4.0,4.0,0.0,1
High School Drama !,2,4.0,4.0,4.0,0.0,2
Poker d'Enfer,22,5.409090909090909,10.0,1.0,2.964319497396431,22
Age of Steam Expansion : Barbados / St. Lucia,1,6.0,6.0,6.0,0.0,1
High Score,6,7.333333333333333,8.0,6.0,0.7453559924999298,6
Phoenicia,14,7.5,10.0,4.0,1.8027756377319946,14
Tavern Battle,12,3.6666666666666665,10.0,0.0,2.560381915956203,12
Age of Steam Expansion : Jamaica / Puerto Rico,1,10.0,10.0,10.0,0.0,1
Winds of Plunder,7,8.142857142857142,10.0,6.0,1.355261854357877,7
Wings of War : Miniatures Serie I,9,8.666666666666666,10.0,6.0,1.3333333333333333,9
Axis & Allies Guadalcanal,2,9.0,10.0,8.0,1.0,2
Stack Market,3,4.666666666666667,8.0,2.0,2.494438257849294,3
Miam !,1,8.0,8.0,8.0,0.0,1
Frontières,29,6.758620689655173,10.0,2.0,2.0620574327898007,29
Warhammer Quest: Lair of the Orc Lord,1,6.0,6.0,6.0,0.0,1
Warhammer Quest: Catacombs of terror,1,6.0,6.0,6.0,0.0,1
Les Colons de Catane : La conquête de Rome,27,6.407407407407407,10.0,2.0,2.31355521285058,27
Jambo extension,1,6.0,6.0,6.0,0.0,1
Hajimé,6,6.166666666666667,8.0,4.0,1.4624940645653537,6
Les pirates Mathématiciens,2,4.0,4.0,4.0,0.0,2
Heroscape : Fields of Valor,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
Coquins d'oiseaux,1,6.0,6.0,6.0,0.0,1
Gaffe au loup,4,6.5,10.0,2.0,3.570714214271425,4
Pizza Box Football,1,4.0,4.0,4.0,0.0,1
Fantômes Party,2,9.0,10.0,8.0,1.0,2
Lock'n Load : Not One Step Back,1,8.0,8.0,8.0,0.0,1
Cat attack,2,4.0,4.0,4.0,0.0,2
Arkham Horror : The King in Yellow,3,8.0,10.0,6.0,1.632993161855452,3
Le Jeu des Dragons,37,6.486486486486487,10.0,0.0,2.27348549673655,37
Une faim d'ours,1,10.0,10.0,10.0,0.0,1
Die Siedler von Catan Junior,2,5.0,6.0,4.0,1.0,2
Darkness falls on Sevinpold,1,2.0,2.0,2.0,0.0,1
Horror Clix - Freakshow Booster,2,9.0,10.0,8.0,1.0,2
Star Wars Miniatures : Alliance and Empire Booster,2,6.0,8.0,4.0,2.0,2
Kragmortha,18,5.0,10.0,0.0,2.516611478423583,18
Hell Dorado : livre de règles,15,8.466666666666667,10.0,2.0,2.6549743668986503,15
RAN,1,9.0,9.0,9.0,0.0,1
Guillotine,151,6.264900662251655,10.0,1.0,2.0023231102432337,151
Le Jeu de la Formule 1 avec Jean Alesi,2,3.0,4.0,2.0,1.0,2
Chang Cheng,16,6.8125,10.0,4.0,1.775484088917724,16
Caylus Magna Carta,150,7.906666666666666,10.0,4.0,1.7601010072025827,150
Petits Meurtres et Faits divers,150,7.586666666666667,10.0,2.0,2.104555904592596,150
Cowabunga,1,8.0,8.0,8.0,0.0,1
Tamashido,8,8.75,10.0,8.0,0.9682458365518543,8
Unspeakable Words,1,6.0,6.0,6.0,0.0,1
Le compte-mouton,1,6.0,6.0,6.0,0.0,1
Histofoly,1,8.0,8.0,8.0,0.0,1
Wind & Wetter,5,6.4,10.0,4.0,2.33238075793812,5
Plimil,9,5.777777777777778,10.0,2.0,3.046957600178242,9
Tyrannosaurus Rex,19,3.3684210526315788,6.0,0.0,1.8697178598243802,19
Ni Oui Ni Non - Stars & Co,1,2.0,2.0,2.0,0.0,1
Les 7 blasons,22,7.363636363636363,10.0,4.0,1.638886943392723,22
Le chat et les souris,2,9.0,10.0,8.0,1.0,2
Section d'Assaut,3,7.0,8.0,6.0,0.816496580927726,3
Der Markt von Alturien,19,6.052631578947368,10.0,2.0,2.1144536238527016,19
Toni Tümpel,2,7.0,8.0,6.0,1.0,2
Passe-trappe Micro,20,7.7,10.0,4.0,1.791647286716892,20
Devil's Cauldron,1,10.0,10.0,10.0,0.0,1
Fangfrisch,15,6.533333333333333,10.0,2.0,2.36267268622258,15
Ponte del Diavolo,15,8.666666666666666,10.0,6.0,1.3498971154211057,15
Bata-Waf,34,6.617647058823529,10.0,0.0,2.0438531356578458,34
Ludus Gladiatorius,3,7.333333333333333,10.0,6.0,1.8856180831641267,3
Atomic Business,14,7.857142857142857,10.0,2.0,2.325545799442815,14
Warriors of God,6,9.666666666666666,10.0,8.0,0.7453559924999299,6
Mont Saint-Michel,10,6.3,10.0,4.0,2.1,10
Hell Dorado : Sarrasins,1,8.0,8.0,8.0,0.0,1
Citadel,1,8.0,8.0,8.0,0.0,1
Le Magistral,1,6.0,6.0,6.0,0.0,1
Hell Dorado : Égarés,1,10.0,10.0,10.0,0.0,1
Railroad Rush Hour,1,8.0,8.0,8.0,0.0,1
Marvel Attacktix,6,6.333333333333333,8.0,4.0,1.3743685418725535,6
Stalingrad Pocket,4,8.5,10.0,7.0,1.118033988749895,4
Zombies!!! 6 : Six Feet Under,5,8.4,10.0,6.0,1.4966629547095764,5
Hell Dorado : Démons,2,9.0,10.0,8.0,1.0,2
Trax - Nouvelle Édition 2007,9,8.222222222222221,10.0,6.0,1.4740554623801778,9
Pirates at Ocean's Edge,3,6.0,8.0,4.0,1.632993161855452,3
Tintenhertz,1,6.0,6.0,6.0,0.0,1
Richard III,4,9.75,10.0,9.0,0.4330127018922193,4
Lost Patrol,3,7.666666666666667,9.0,6.0,1.247219128924647,3
Naja - La Danse des Serpents,12,8.0,10.0,6.0,0.816496580927726,12
Tunelino,1,2.0,2.0,2.0,0.0,1
Au Nom du Roi,10,6.4,8.0,6.0,0.7999999999999999,10
Nimbali,1,5.0,5.0,5.0,0.0,1
Colorama,3,7.333333333333333,8.0,6.0,0.9428090415820634,3
Stand At Mortain,1,10.0,10.0,10.0,0.0,1
Ghosts at the Meuse,1,10.0,10.0,10.0,0.0,1
Flower Garden,7,7.714285714285714,8.0,6.0,0.6998542122237652,7
Dungeon Twister : Créatures Sylvestres,23,8.434782608695652,10.0,4.0,2.03931119992323,23
Blitzkrieg,4,8.5,10.0,6.0,1.6583123951777,4
Aquaretto,24,7.75,10.0,4.0,1.5612494995995996,24
Freddy Frosch,3,8.0,8.0,8.0,0.0,3
Supermarina I - Command at sea vol. 2,1,6.0,6.0,6.0,0.0,1
The Russian Campaign - 4ème édition,1,10.0,10.0,10.0,0.0,1
Pasta pasta,3,6.666666666666667,8.0,6.0,0.9428090415820634,3
Army book AT-43 : U.N.A.,6,7.666666666666667,10.0,4.0,2.1343747458109497,6
Inside,11,7.363636363636363,10.0,4.0,1.7200807207658637,11
Apache,10,5.5,7.0,4.0,1.02469507659596,10
Kingdom of Heaven,1,6.0,6.0,6.0,0.0,1
Russia Besieged,1,8.0,8.0,8.0,0.0,1
De Cape & d'Épée,138,7.449275362318841,10.0,1.0,1.8691719617858387,138
Schwarzarbeit,1,6.0,6.0,6.0,0.0,1
Days of Decision III,1,10.0,10.0,10.0,0.0,1
Panzer Grenadier : Airborne Introductory Edition,1,8.0,8.0,8.0,0.0,1
Tide of Iron,16,8.6875,10.0,2.0,2.1423920626253263,16
Conan le jeu de rôle,4,8.25,10.0,6.0,1.7853571071357126,4
World of Warcraft JCC : Cœur du Magma,2,6.0,8.0,4.0,2.0,2
AT-43 : Unit Box Steel TacArms,1,10.0,10.0,10.0,0.0,1
Les Aventuriers du Rail : Extension Royaume-Uni,1,8.0,8.0,8.0,0.0,1
Korea : The Forgotten War,1,10.0,10.0,10.0,0.0,1
Le Trône de Fer - JCC : Héritage,1,10.0,10.0,10.0,0.0,1
Scene It ? - Édition Friends,5,8.8,10.0,6.0,1.6,5
Lock'n Load : Swift & Bold,2,9.0,10.0,8.0,1.0,2
Rolit Junior,2,5.5,7.0,4.0,1.5,2
Friends Trivia Games Collector,6,6.666666666666667,10.0,5.0,1.7950549357115013,6
Zanzibar,3,6.666666666666667,8.0,6.0,0.9428090415820634,3
BattleLore : Aux Armes !,25,7.4,10.0,2.0,1.876166303929372,25
Geo le Jeu,3,5.0,6.0,4.0,0.816496580927726,3
Akkon : Machtkampf der Tempelritter,2,7.0,8.0,6.0,1.0,2
Blackbeard,7,8.285714285714286,10.0,4.0,2.249716535431946,7
Blindes Huhn,4,5.25,8.0,4.0,1.6393596310755,4
Chenille à enfiler,2,6.0,6.0,6.0,0.0,2
Charmed - Philtres Potions,1,8.0,8.0,8.0,0.0,1
Escalation !,6,3.6666666666666665,8.0,2.0,2.1343747458109497,6
Le chaudron magique,1,2.0,2.0,2.0,0.0,1
Le Grand Dalmuti,113,6.95575221238938,10.0,2.0,2.476042304994692,113
Dragon Parade,2,4.0,6.0,2.0,2.0,2
Die Naschbaren,1,10.0,10.0,10.0,0.0,1
Vampire : The Eternal Struggle : Sword of Caine,1,6.0,6.0,6.0,0.0,1
Experiment,1,6.0,6.0,6.0,0.0,1
Aliens : Expansion,1,6.0,6.0,6.0,0.0,1
Jenseits von Theben,150,8.046666666666667,10.0,2.0,1.6384409934107749,150
Hannibal : Rome vs Carthage,53,8.962264150943396,10.0,4.0,1.670637254428577,53
Wings of War - Dawn of War,16,7.8125,10.0,6.0,1.7399263633843818,16
Race The Wind,4,6.5,8.0,4.0,1.6583123951777,4
Funny Domino,1,6.0,6.0,6.0,0.0,1
Les Princes de Florence,150,8.833333333333334,10.0,4.0,1.5162087220725546,150
The Red Dragon Inn,1,8.0,8.0,8.0,0.0,1
Army book AT-43 : Therians,4,8.5,10.0,6.0,1.6583123951777,4
Magic l'Assemblée : Vision de l'Avenir,2,6.0,8.0,4.0,2.0,2
Château Roquefort,119,8.512605042016807,10.0,2.0,1.448647855316838,119
The Final Frontier,1,8.0,8.0,8.0,0.0,1
Mechwarrior : Age of Destruction,4,5.75,8.0,4.0,1.7853571071357126,4
Army book AT-43 : Red Blok,6,9.333333333333334,10.0,8.0,0.9428090415820634,6
La Clé des Champs,4,7.25,10.0,2.0,3.112474899497183,4
Plury One,1,8.0,8.0,8.0,0.0,1
L'Appel de Cthulhu D20,2,5.0,6.0,4.0,1.0,2
Mechwarrior : Dark Age,1,8.0,8.0,8.0,0.0,1
Guatemala Café,22,7.2272727272727275,10.0,4.0,1.5935043766325547,22
Gloria Picktoria,27,7.518518518518518,10.0,2.0,1.8332398030762345,27
Jeu de paume,1,8.0,8.0,8.0,0.0,1
La roue de la fortune,1,4.0,4.0,4.0,0.0,1
Anno 1701: Das Kartenspiel,2,10.0,10.0,10.0,0.0,2
Origo,15,7.666666666666667,10.0,4.0,1.4452988925785866,15
Caesar - Conquest of Gaul : Gergovia,1,8.0,8.0,8.0,0.0,1
Helic'Hop,1,8.0,8.0,8.0,0.0,1
Chercher le code,3,7.333333333333333,8.0,6.0,0.9428090415820634,3
La Soupe des Sorcières,3,7.0,8.0,6.0,0.816496580927726,3
Chute d’araignées,1,6.0,6.0,6.0,0.0,1
Sword of Rome 5 player expansion,1,10.0,10.0,10.0,0.0,1
Zombie Plague,1,10.0,10.0,10.0,0.0,1
Toppo,4,3.0,6.0,2.0,1.7320508075688772,4
Trivial Pursuit : Édition des Stars,5,5.2,8.0,2.0,2.039607805437114,5
Trivial Pursuit - Édition 1996,1,10.0,10.0,10.0,0.0,1
La carte aux trésors,1,10.0,10.0,10.0,0.0,1
Hokus Pokus,1,8.0,8.0,8.0,0.0,1
The Mighty Endeavor,1,6.0,6.0,6.0,0.0,1
Esagek,1,5.0,5.0,5.0,0.0,1
Le maillon faible,2,1.5,2.0,1.0,0.5,2
Les chevaliers de la tour,19,7.2631578947368425,10.0,2.0,1.8874127449516953,19
Battle Dice Marvel Heroes - Booster,2,3.0,6.0,0.0,3.0,2
Ardennes,1,7.0,7.0,7.0,0.0,1
Battle Dice Marvel Heroes - Starter,7,4.571428571428571,8.0,2.0,2.0603150145508513,7
Zombies!!! Bag o'Babes!!!,3,6.666666666666667,8.0,6.0,0.9428090415820634,3
Zombies!!! Bag o'Dogs!!!,2,6.0,6.0,6.0,0.0,2
HeroScape Marvel - The Conflict Begins,9,7.888888888888889,10.0,6.0,1.3698697784375504,9
Les Colons de Catane : Villes et Chevaliers,46,7.717391304347826,10.0,3.0,2.10241107425303,46
Munchkin Sammlerbox,1,4.0,4.0,4.0,0.0,1
Heroscape - Swarm of the Marro,12,8.083333333333334,10.0,4.0,1.4409680388158816,12
Eollis Pirates des vents,59,6.779661016949152,10.0,2.0,2.4774768234060667,59
Love Cubes n°2 - Kamasutra,1,8.0,8.0,8.0,0.0,1
Love Cubes n°1 - Romeo et Juliet,3,8.0,10.0,6.0,1.632993161855452,3
Love Cubes n°3 - Tarzan Et Jane,1,4.0,4.0,4.0,0.0,1
Brettfussball,1,10.0,10.0,10.0,0.0,1
Kaivai Expansion,3,8.0,10.0,6.0,1.632993161855452,3
Le Seigneur des Anneaux : Champs de Batailles,10,8.5,10.0,4.0,1.9621416870348585,10
HorrorClix - Great Cthulhu,1,10.0,10.0,10.0,0.0,1
Thurn und Taxis : Glanz und Gloria,13,7.846153846153846,10.0,6.0,1.6569737868106167,13
Magic l'Assemblée : Portal second age,2,7.0,10.0,4.0,3.0,2
Venedig,15,7.0,10.0,4.0,1.6733200530681511,15
Dungeons & Dragons Miniatures - Night Below,1,10.0,10.0,10.0,0.0,1
In love,7,7.0,8.0,6.0,0.9258200997725514,7
Pirates of the Frozen North,3,6.0,8.0,4.0,1.632993161855452,3
Le Village de la Peur,9,4.666666666666667,8.0,2.0,2.054804667656325,9
Dreamblade Miniatures : Anvilborn,1,6.0,6.0,6.0,0.0,1
Online,2,5.0,6.0,4.0,1.0,2
Axis & Allies Naval Miniatures - War At Sea,7,6.285714285714286,8.0,4.0,1.6659862556700857,7
Warrior Knights : Crown and Glory,1,10.0,10.0,10.0,0.0,1
Magic l'Assemblée : Chaos Planaire,8,7.0,10.0,4.0,2.23606797749979,8
World of Warcraft JCC : À travers la Porte des Ténèbres,8,6.0,8.0,4.0,1.7320508075688772,8
La Loi de la Savane,3,7.0,8.0,6.0,0.816496580927726,3
Burn Rate,1,10.0,10.0,10.0,0.0,1
Fallschirmjaeger,2,9.0,9.0,9.0,0.0,2
Uno Spin,3,3.3333333333333335,6.0,2.0,1.8856180831641267,3
Addict,7,6.571428571428571,10.0,4.0,2.3211538298959886,7
Sparito !,1,8.0,8.0,8.0,0.0,1
Loto des odeurs,13,5.461538461538462,10.0,2.0,2.170267073794751,13
Magic l'Assemblée : Spirale temporelle,8,7.0,10.0,4.0,2.0,8
Clout Fantasy - Les Protecteurs de l'Océan,2,7.0,8.0,6.0,1.0,2
Maison en pain d'épice,1,2.0,2.0,2.0,0.0,1
Sakkara,2,7.0,8.0,6.0,1.0,2
HorrorClix - Alien Queen Action Pack,1,10.0,10.0,10.0,0.0,1
Alchemist,24,6.916666666666667,10.0,4.0,1.8238390523532741,24
Hurlements,11,8.909090909090908,10.0,4.0,1.7814470856604931,11
Mince Alors !,5,7.2,10.0,4.0,2.1354156504062622,5
Pitch Bowl,48,9.083333333333334,10.0,4.0,1.3969212178533505,48
Avec tambours et trompettes,1,2.0,2.0,2.0,0.0,1
Kiproko,150,7.26,10.0,1.0,2.0572797573494954,150
Été Indien,1,10.0,10.0,10.0,0.0,1
Détri'tout,1,6.0,6.0,6.0,0.0,1
La Course du Vendée-Globe,1,4.0,4.0,4.0,0.0,1
Warcraft boîte d'extension,2,7.0,8.0,6.0,1.0,2
Dungeons & Dragons Miniatures : Unhallowed,1,10.0,10.0,10.0,0.0,1
Le Trône de Fer - JCC : La Porte de la Lune,2,8.0,10.0,6.0,2.0,2
Mastermind Challenge,9,5.888888888888889,10.0,4.0,1.9116278371205837,9
AT-43 : Unit Box Bane Goliaths,3,10.0,10.0,10.0,0.0,3
"Hop Hop, Hurrah !",5,8.0,8.0,8.0,0.0,5
Tourn' Main,4,2.0,4.0,1.0,1.224744871391589,4
Stickasi,2,9.0,10.0,8.0,1.0,2
Les colons de catane : Händler & Barbaren,2,2.0,2.0,2.0,0.0,2
Secret square,2,7.0,8.0,6.0,1.0,2
Les colons de catane : Händler & Barbaren 5&6 Spieler,1,2.0,2.0,2.0,0.0,1
Sakapuss,9,4.444444444444445,10.0,1.0,2.2662308949301266,9
Traîtres mots,2,7.0,8.0,6.0,1.0,2
Lobo 77,109,6.293577981651376,10.0,0.0,2.247537907931385,109
Le Magicien d'Oz,1,8.0,8.0,8.0,0.0,1
Highway to the Kremlin,1,6.0,6.0,6.0,0.0,1
Saboteur,150,6.673333333333333,10.0,1.0,1.7492728648085627,150
Jambo,107,8.233644859813085,10.0,2.0,1.6887723752944592,107
Epic BattleLore : Batailles épiques,26,7.538461538461538,10.0,1.0,2.5150434960418178,26
Mexican Hold'Em Poker,35,7.114285714285714,10.0,4.0,1.8325848812370944,35
Symbolix,2,7.0,8.0,6.0,1.0,2
Punk sucht lady,1,8.0,8.0,8.0,0.0,1
Pippo,51,7.549019607843137,10.0,2.0,1.9734882572684131,51
Colori Duo,11,6.818181818181818,10.0,4.0,1.7486712783337586,11
De Cape & d'Épée : La mission secrète,13,8.461538461538462,10.0,6.0,1.1512791959304434,13
La ceinture d'Aphrodite,2,1.5,2.0,1.0,0.5,2
If Wishes were Fishes,5,6.2,8.0,5.0,0.9797958971132712,5
Nur mut !,2,4.0,4.0,4.0,0.0,2
Elastro,2,6.0,6.0,6.0,0.0,2
Dalapapa,19,7.105263157894737,10.0,4.0,1.9165412058982234,19
Lightning : Midway,4,8.0,10.0,6.0,1.4142135623730951,4
Auerstaedt 1806,4,7.75,9.0,6.0,1.0897247358851685,4
Lightning : D-Day,2,7.0,8.0,6.0,1.0,2
Jet Set Casino,9,7.777777777777778,10.0,4.0,2.3934065809486684,9
Mission Scorpio,12,5.916666666666667,10.0,1.0,3.5697416651006493,12
Iéna,5,6.8,10.0,2.0,3.249615361854384,5
Hollywood Casting,8,7.75,10.0,2.0,3.3819373146171707,8
Les 6 Jours de Gloire,4,7.75,9.0,6.0,1.0897247358851685,4
Mare Bella,8,9.75,10.0,8.0,0.6614378277661477,8
Le Scarabée,3,3.0,6.0,1.0,2.160246899469287,3
Fantasy II,93,7.139784946236559,10.0,0.0,1.9761557002426051,93
Danger City,15,7.2,10.0,0.0,3.249615361854384,15
Trapper,7,6.285714285714286,8.0,4.0,1.6659862556700857,7
Pentago XL,4,4.0,6.0,2.0,1.4142135623730951,4
Archipel,7,6.0,8.0,4.0,1.8516401995451028,7
Do You Worship Cthulhu ?,1,6.0,6.0,6.0,0.0,1
Triumph of Chaos,1,10.0,10.0,10.0,0.0,1
Trigo,2,8.5,10.0,7.0,1.5,2
Runebound : Sands of Al-Kalim Expansion,2,6.0,8.0,4.0,2.0,2
Santy Anno - Barbe Noire at the Pub,1,10.0,10.0,10.0,0.0,1
EastFront - Seconde édition,1,10.0,10.0,10.0,0.0,1
Italia,1,8.0,8.0,8.0,0.0,1
Pecking Order - Le Roi du Perchoir,50,6.98,10.0,2.0,1.9234344283078646,50
Guadalajara,1,9.0,9.0,9.0,0.0,1
Arc-en-ciel,2,5.0,6.0,4.0,1.0,2
ASL : Hollow Legions,1,8.0,8.0,8.0,0.0,1
Next,12,7.25,10.0,2.0,2.6180463454008347,12
Jeu de Noël,2,4.5,6.0,3.0,1.5,2
Cave Troll - Seconde édition,14,8.071428571428571,10.0,4.0,1.5336364681131345,14
Marne 1918 Friedensturm,2,9.0,10.0,8.0,1.0,2
ASL : Code of Bushido,2,9.0,10.0,8.0,1.0,2
Emil und die Detektive,1,6.0,6.0,6.0,0.0,1
Ebre 1938,1,6.0,6.0,6.0,0.0,1
Star Wars CCG,8,8.125,10.0,7.0,0.9270248108869579,8
Frédéric II : La Guerre de Sept Ans,1,10.0,10.0,10.0,0.0,1
Prototype,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
Phase 10 - le jeu de dés,3,6.666666666666667,8.0,4.0,1.8856180831641267,3
Cortexcape,3,4.666666666666667,6.0,3.0,1.247219128924647,3
Grands Stratèges,3,6.666666666666667,8.0,4.0,1.8856180831641267,3
Dix de Chute - les bons voyages,6,5.666666666666667,8.0,2.0,2.494438257849294,6
"La Croix et l'Épée - Las Navas de Tolosa, 1212",1,10.0,10.0,10.0,0.0,1
Kniffel,1,6.0,6.0,6.0,0.0,1
Garçon !,63,6.444444444444445,10.0,0.0,2.530937324189809,63
Alesia,1,4.0,4.0,4.0,0.0,1
Napoléon à Austerlitz,4,7.0,8.0,6.0,1.0,4
Les Aigles,6,7.166666666666667,9.0,6.0,1.2133516482134197,6
Take It To The Limit,3,8.666666666666666,10.0,8.0,0.9428090415820634,3
Young Jedi CCG,4,4.0,4.0,4.0,0.0,4
Optimus Princeps,1,10.0,10.0,10.0,0.0,1
Cranium Cariboo,4,4.5,6.0,2.0,1.6583123951777,4
Danger 13,18,7.222222222222222,10.0,5.0,1.314684396244359,18
Bataille de Fleurus,2,5.0,6.0,4.0,1.0,2
Cranium Cadoo,5,6.8,8.0,6.0,0.9797958971132712,5
Magic l'assemblée : L'épopée d'Urza,6,8.0,10.0,4.0,2.0,6
Thurn und Taxis : Alle Wege führen nach Rom,2,7.0,8.0,6.0,1.0,2
Cranium édition famille,5,5.4,8.0,3.0,1.624807680927192,5
Street Fighter CCG,1,8.0,8.0,8.0,0.0,1
Guesstures,1,8.0,8.0,8.0,0.0,1
Street Fighter CCG : World Warriors,1,8.0,8.0,8.0,0.0,1
Vampire : The Eternal Struggle : Final Nights,1,4.0,4.0,4.0,0.0,1
Blue Moon : Cartes Promotionnelles,2,4.0,6.0,2.0,2.0,2
SoulCalibur III CCG : A Tale of Swords and Souls,1,4.0,4.0,4.0,0.0,1
Vampire : The Eternal Struggle : Dark Sovereigns,1,10.0,10.0,10.0,0.0,1
Vampire : The Eternal Struggle : Ancient Hearts,1,10.0,10.0,10.0,0.0,1
Mama Mammut,1,10.0,10.0,10.0,0.0,1
Arche Extra Mix,5,6.4,8.0,6.0,0.7999999999999999,5
L'ours Martin a faim,2,5.0,6.0,4.0,1.0,2
Dreamblade Miniatures : Chrysotic Plague,2,8.0,10.0,6.0,2.0,2
NeoEco,5,5.2,10.0,2.0,3.249615361854384,5
Pokemon JCC : EX Team Magma VS Team Aqua,1,6.0,6.0,6.0,0.0,1
Border Bed,1,4.0,4.0,4.0,0.0,1
Pokemon JCC : EX Rouge Feu & Verte Feuille,1,6.0,6.0,6.0,0.0,1
Pokemon JCC : EX Deoxys,1,6.0,6.0,6.0,0.0,1
Magic l'assemblée : Le pacte des guildes,6,7.0,10.0,4.0,1.9148542155126762,6
Magic l'assemblée : Les libérateurs de Kamigawa,4,3.5,6.0,2.0,1.6583123951777,4
AT-43 : Unit Box Steel Troopers,3,7.333333333333333,10.0,4.0,2.494438257849294,3
Magic l'assemblée : Souffle glaciaire,3,6.0,8.0,4.0,1.632993161855452,3
Age of Steam Expansion : Mississippi Steamboats / Golden Spike,1,8.0,8.0,8.0,0.0,1
ASL : Action Pack 2,1,4.0,4.0,4.0,0.0,1
Monopoly Express,12,7.083333333333333,10.0,4.0,1.9773017529507786,12
ASL : West of Alamein,1,8.0,8.0,8.0,0.0,1
Le Chantier,5,6.8,8.0,4.0,1.6,5
Air Superiority,2,5.0,8.0,2.0,3.0,2
The Speed of Heat,1,8.0,8.0,8.0,0.0,1
La course des petites bêtes,3,6.666666666666667,9.0,5.0,1.699673171197595,3
Monopoly - Caen,1,6.0,6.0,6.0,0.0,1
Monopoly - Haute-Normandie,2,6.0,6.0,6.0,0.0,2
Monopoly - Brest,1,6.0,6.0,6.0,0.0,1
Mighty Warriors,2,4.0,6.0,2.0,2.0,2
Monopoly - Lille,1,6.0,6.0,6.0,0.0,1
La Ruche,13,7.384615384615385,10.0,4.0,1.820332240953728,13
Monopoly - Vendée,1,6.0,6.0,6.0,0.0,1
Vampire : The Eternal Struggle : Bloodlines,3,7.333333333333333,10.0,4.0,2.494438257849294,3
Monopoly - Bordeaux,2,6.5,7.0,6.0,0.5,2
Vampire : The Eternal Struggle : Nights of Reckoning,2,5.0,8.0,2.0,3.0,2
Tumulte à l'étable,2,8.0,8.0,8.0,0.0,2
Monopoly - Lorraine,3,6.0,6.0,6.0,0.0,3
Vampire : The Eternal Struggle : 10th Anniversary,2,4.0,6.0,2.0,2.0,2
Magic the gathering : Chronicles,3,4.666666666666667,6.0,4.0,0.9428090415820634,3
