author,nb_avis,notes_moyennes,ecart-type,nb_commentaires
Alhazred,1,10.0,0.0,1
Skychapon,8,8.25,1.1989578808281798,8
pipinette,7,6.0,2.8284271247461903,7
trident_job,1,9.0,0.0,1
le poney,2,8.0,0.0,2
bryguil,1,6.0,0.0,1
SuperGuigui,2,7.0,1.0,2
RoroTheShark,1,9.0,0.0,1
Nightstroll,3,6.0,1.632993161855452,3
Grumly,2,8.0,0.0,2
Stalker,3,6.666666666666667,2.494438257849294,3
Fredcreuse,7,7.571428571428571,3.5799897388976194,7
nomade,1,6.0,0.0,1
rimkadu113,4,9.5,0.8660254037844386,4
Echo78,4,6.5,2.598076211353316,4
yannou77,4,6.0,1.4142135623730951,4
Celefindel,1,8.0,0.0,1
prey,1,8.0,0.0,1
Galeran13,5,9.6,0.7999999999999999,5
Kaeso,11,8.545454545454545,2.104697618689132,11
LaMoulinette,1,10.0,0.0,1
ZaKaAeL,1,9.0,0.0,1
gaet.mejean,1,8.0,0.0,1
saubek,1,4.0,0.0,1
saje24,2,8.0,0.0,2
sensen,1,1.0,0.0,1
Le Hobbit 13,4,8.0,2.449489742783178,4
denisfandeF1,2,4.0,3.0,2
nmerobis,1,8.0,0.0,1
Yann2009,1,10.0,0.0,1
gadjo,1,8.0,0.0,1
Cole Auhfduty,1,10.0,0.0,1
JPJP,1,10.0,0.0,1
PRODIGEE,5,8.0,3.0983866769659336,5
cantabrico,2,10.0,0.0,2
Tontontinodul,2,10.0,0.0,2
To_OnAcE,1,10.0,0.0,1
Daams,1,10.0,0.0,1
mooze,1,10.0,0.0,1
Hoodoo567,1,8.0,0.0,1
Mr Nicolas,1,10.0,0.0,1
Miaaaw,1,10.0,0.0,1
Corsairepr,3,5.666666666666667,0.4714045207910317,3
Patogaz,2,9.0,1.0,2
greenpanther,3,7.333333333333333,2.0548046676563256,3
Sam_Depasse,1,10.0,0.0,1
Bouddha,2,9.0,1.0,2
ced112,1,10.0,0.0,1
sandrineetrichard,3,7.333333333333333,2.494438257849294,3
Taybo,2,10.0,0.0,2
vinz01,6,5.333333333333333,2.494438257849294,6
General-Grievous,1,2.0,0.0,1
Zinc de Trèfle,1,10.0,0.0,1
Yzo,2,10.0,0.0,2
manu95,2,10.0,0.0,2
parta-jeux,1,10.0,0.0,1
fred07,1,10.0,0.0,1
azdrine,1,10.0,0.0,1
vicentemr,1,10.0,0.0,1
totoll,12,8.5,2.327373340628157,12
Feriaman,8,4.75,1.984313483298443,8
Strongsid,1,8.0,0.0,1
tihitibo,1,8.0,0.0,1
Loup,1,10.0,0.0,1
Sho,1,10.0,0.0,1
AstroCreep,1,10.0,0.0,1
remiroir,2,6.0,4.0,2
miyamotokoji,2,7.0,1.0,2
ah Hastur,1,8.0,0.0,1
madgamer,1,8.0,0.0,1
yvanh,1,8.0,0.0,1
vifa,1,10.0,0.0,1
totofou,1,10.0,0.0,1
machoman,1,10.0,0.0,1
nzdub,3,8.0,1.632993161855452,3
snico,4,9.0,1.7320508075688772,4
Purple,1,8.0,0.0,1
rln,11,8.363636363636363,1.6663911618021234,11
sevnomade,1,8.0,0.0,1
dededamour,2,8.0,2.0,2
bububox,1,10.0,0.0,1
zoyd,3,6.0,1.632993161855452,3
Boranis,8,8.25,1.1989578808281798,8
Merle,1,8.0,0.0,1
Nicaux,2,6.0,4.0,2
Gambit,6,8.666666666666666,0.9428090415820634,6
webanck,1,10.0,0.0,1
Clems80,1,10.0,0.0,1
Trollinet,2,10.0,0.0,2
Arsène Lepain,1,10.0,0.0,1
MrEscanor,1,10.0,0.0,1
lilienantes,1,10.0,0.0,1
anne004,1,10.0,0.0,1
mimite,1,10.0,0.0,1
bred,1,10.0,0.0,1
divadees,1,10.0,0.0,1
claudum,2,10.0,0.0,2
clementouille,1,6.0,0.0,1
jujumag,3,7.333333333333333,1.8856180831641267,3
Apollodoros,2,7.0,1.0,2
picolosaxo,1,10.0,0.0,1
webbellis,1,6.0,0.0,1
Kryane,1,4.0,0.0,1
Jeronimo,2,8.0,0.0,2
loopping,1,10.0,0.0,1
ledingue,1,6.0,0.0,1
james50110,1,10.0,0.0,1
mc,1,8.0,0.0,1
Lhuke,1,10.0,0.0,1
Deb,1,10.0,0.0,1
Boul2Poil,1,10.0,0.0,1
Gorbo,5,7.2,2.039607805437114,5
Arthur LeBris,1,8.0,0.0,1
l'orque,1,10.0,0.0,1
Mussino,1,8.0,0.0,1
grinlen,2,7.0,3.0,2
fredo26,1,8.0,0.0,1
Prof T.,1,8.0,0.0,1
vincent marsat,1,10.0,0.0,1
sylvainta,1,8.0,0.0,1
Atomnik,1,8.0,0.0,1
tofle,1,8.0,0.0,1
senet13,1,10.0,0.0,1
Misterfourmi,2,9.0,1.0,2
Donwaldorf,3,7.333333333333333,2.494438257849294,3
Azeltor78,1,10.0,0.0,1
Kaze,1,10.0,0.0,1
wonder,2,7.0,1.0,2
Yuitre,5,7.0,3.63318042491699,5
LoDeNo,10,6.4,2.4979991993593598,10
leandre,1,10.0,0.0,1
grumpf,1,10.0,0.0,1
jacours,2,9.0,1.0,2
HerodeZ,1,6.0,0.0,1
geronimohoo,1,8.0,0.0,1
Python,1,10.0,0.0,1
Ly,1,10.0,0.0,1
Bisckuit,1,10.0,0.0,1
djibi800,5,10.0,0.0,5
darkpiou,3,7.333333333333333,3.771236166328253,3
mortarion,2,9.0,1.0,2
pouki,1,4.0,0.0,1
LBG53,1,10.0,0.0,1
Friendless,3,6.0,1.632993161855452,3
SebRom,3,6.666666666666667,1.8856180831641267,3
Willegendaire07,1,8.0,0.0,1
gexbond,2,4.0,0.0,2
esseray,3,6.0,2.8284271247461903,3
jscoyote,1,6.0,0.0,1
dellph75,1,8.0,0.0,1
PatrikGC,1,1.0,0.0,1
axarius,8,8.25,2.1065374432940898,8
Maxelu,3,8.666666666666666,0.9428090415820634,3
Nosfestat1,1,7.0,0.0,1
le marchand de sable,1,10.0,0.0,1
witold,3,6.666666666666667,1.8856180831641267,3
Gr3G,1,9.0,0.0,1
nico29,1,10.0,0.0,1
karbone,1,10.0,0.0,1
seinfeld,1,10.0,0.0,1
Gamesfan,1,10.0,0.0,1
JBC29,1,10.0,0.0,1
Bernardcbon,1,10.0,0.0,1
djyle,3,10.0,0.0,3
Cubitus,1,10.0,0.0,1
zenaïde,1,10.0,0.0,1
pernot,4,8.75,2.165063509461097,4
Fictif,1,8.0,0.0,1
Ewarn,1,8.0,0.0,1
Flab69,2,6.0,1.0,2
Thelvyn,6,6.333333333333333,1.795054935711501,6
Thomass,1,8.0,0.0,1
delvass,1,10.0,0.0,1
coyote78,5,7.6,2.33238075793812,5
T-Walt,2,8.0,1.0,2
r-kelleg,1,10.0,0.0,1
Gui,1,7.0,0.0,1
Alendil,1,10.0,0.0,1
Nasham,1,10.0,0.0,1
tartopom,1,10.0,0.0,1
Catcar,1,10.0,0.0,1
voncarstein,6,9.333333333333334,0.9428090415820634,6
Postruinsymphony,3,8.666666666666666,0.9428090415820634,3
rankdar91,2,10.0,0.0,2
misterwest,1,7.0,0.0,1
bibi56,1,10.0,0.0,1
jp89,2,10.0,0.0,2
Vamps,2,7.0,3.0,2
Emma14,1,8.0,0.0,1
celinemt,1,8.0,0.0,1
krismeryTmp,1,10.0,0.0,1
Akamiaou,1,10.0,0.0,1
sociojeux,1,8.0,0.0,1
François Hotton,1,10.0,0.0,1
haroldthesixth,1,4.0,0.0,1
Sinclair_,1,4.0,0.0,1
Illusion,2,5.0,0.0,2
SasuNaru,6,7.0,3.605551275463989,6
So-HO,5,8.0,2.5298221281347035,5
xlaxtaupe,1,6.0,0.0,1
SerpentSonge,3,7.333333333333333,1.8856180831641267,3
maitre-ragnard,3,9.333333333333334,0.9428090415820634,3
TOSCHE,4,6.5,2.179449471770337,4
Mister T,6,4.0,2.309401076758503,6
Falxo,3,7.333333333333333,1.8856180831641267,3
Pilote,1,8.0,0.0,1
niclick,2,9.0,1.0,2
Le Grand Moon,6,5.666666666666667,3.144660377352201,6
Lapupucedespupuces,3,8.666666666666666,0.9428090415820634,3
Axelus,11,8.363636363636363,1.431637795274875,11
renorx,9,6.888888888888889,2.131480677027876,9
mr popo,5,5.6,2.939387691339814,5
Teuehikan,3,6.666666666666667,0.9428090415820634,3
lepatrick,3,6.0,1.632993161855452,3
Sir John B Brett III,1,10.0,0.0,1
seblevrai,1,8.0,0.0,1
Manetto84,1,10.0,0.0,1
Issgaret,1,10.0,0.0,1
streak76,1,10.0,0.0,1
DeathAmbre,1,10.0,0.0,1
Commando 33,1,9.0,0.0,1
Clad,1,10.0,0.0,1
Tominou,1,10.0,0.0,1
Andyseto,1,10.0,0.0,1
Sterna,1,10.0,0.0,1
PiaF,1,10.0,0.0,1
sourica,1,8.0,0.0,1
guybruch,1,10.0,0.0,1
Bzhwest,2,5.0,1.0,2
harkolanister,2,10.0,0.0,2
yannou,1,10.0,0.0,1
moijeux,3,8.666666666666666,0.9428090415820634,3
Anteuzar,2,8.0,0.0,2
jtalline,1,10.0,0.0,1
cavallinorosso,1,10.0,0.0,1
pat22,1,8.0,0.0,1
flmnh,1,8.0,0.0,1
nirfosca,1,6.0,0.0,1
lordgreven521,1,7.0,0.0,1
lumarp,4,9.0,1.0,4
Tora,2,7.0,1.0,2
tematout,6,7.666666666666667,1.3743685418725535,6
damaya,6,8.333333333333334,1.3743685418725535,6
anejauneetbleu,6,7.666666666666667,1.795054935711501,6
fizer,2,6.0,2.0,2
zizicoincoin,5,8.8,0.9797958971132712,5
treky,4,9.0,1.0,4
MYSTERIO,4,8.0,2.449489742783178,4
Le parrresseux,1,8.0,0.0,1
cr697,1,4.0,0.0,1
Maikinoki,2,7.0,1.0,2
tothamon,1,2.0,0.0,1
Hunter42,1,8.0,0.0,1
Z4ng3tsu,1,8.0,0.0,1
Jatheski,1,8.0,0.0,1
pantangg,7,6.857142857142857,1.8070158058105024,7
Koub,1,10.0,0.0,1
Frost,1,0.0,0.0,1
Tenaka,1,10.0,0.0,1
AnthonyBZH,3,10.0,0.0,3
Moa,1,10.0,0.0,1
dredofredo,1,10.0,0.0,1
LysEcarlate,1,4.0,0.0,1
Vince92160,1,9.0,0.0,1
lilizebre,3,8.666666666666666,0.9428090415820634,3
aegnor,1,10.0,0.0,1
yultchik,7,6.857142857142857,2.799416848895061,7
MYKEL33,9,6.444444444444445,1.8324913891634047,9
missenjeux,1,10.0,0.0,1
aure83,1,10.0,0.0,1
XXuK,2,10.0,0.0,2
Andynosaure,1,7.0,0.0,1
syllap,1,8.0,0.0,1
Wazoo,1,10.0,0.0,1
Snoopcolor,1,8.0,0.0,1
mazzyfred,2,8.0,0.0,2
chappuis,1,7.0,0.0,1
Kerrigan81,1,10.0,0.0,1
bascombe,2,6.0,4.0,2
eocmwa,1,10.0,0.0,1
tottibatigol,2,8.0,0.0,2
chpere,1,8.0,0.0,1
s(c)andale,5,9.2,0.9797958971132712,5
MAXIT,3,8.666666666666666,1.8856180831641267,3
Xyloxyphe,1,10.0,0.0,1
enrico,1,10.0,0.0,1
Rollmops,3,4.666666666666667,0.9428090415820634,3
Gaelle-r6,1,7.0,0.0,1
gwen33,1,9.0,0.0,1
Miroir,2,9.0,1.0,2
8757stephane,6,6.333333333333333,3.144660377352201,6
angel,4,9.5,0.8660254037844386,4
ColasGéranton,2,6.0,2.0,2
linegate,1,10.0,0.0,1
yannk,5,9.2,0.9797958971132712,5
ereinon,1,9.0,0.0,1
nissartitude,2,9.0,1.0,2
cymovan,1,6.0,0.0,1
Llhyn,1,7.0,0.0,1
redgabber,1,7.0,0.0,1
Pema,5,7.6,2.939387691339814,5
fabest,2,7.0,3.0,2
Petitours,1,7.0,0.0,1
galinette83,1,0.0,0.0,1
mimius,1,8.0,0.0,1
kingkalou,1,8.0,0.0,1
Phc7006,1,8.0,0.0,1
Sleeping Queen,1,8.0,0.0,1
Ikhor,1,10.0,0.0,1
Roxxor,10,6.8,2.0396078054371136,10
napophil,6,9.666666666666666,0.7453559924999299,6
davedavis,4,8.0,3.4641016151377544,4
razheem,1,8.0,0.0,1
Abzalon,1,10.0,0.0,1
Funmills38,1,10.0,0.0,1
JeanBourg,3,6.0,3.265986323710904,3
christo57,1,10.0,0.0,1
nicokos,2,10.0,0.0,2
Monsieur 10 de pique,1,8.0,0.0,1
Alaris37,1,2.0,0.0,1
oeildanslabouche,1,10.0,0.0,1
aleajactaest,1,8.0,0.0,1
Boubor,1,8.0,0.0,1
Yet,10,7.0,2.7202941017470885,10
Thyduz,3,7.333333333333333,2.494438257849294,3
kriss,1,6.0,0.0,1
ldp101,3,6.0,2.8284271247461903,3
Qwertz Bluehair'd,3,8.666666666666666,0.9428090415820634,3
theclowngigi,1,8.0,0.0,1
pousse-moussu,2,5.0,3.0,2
Alexis,2,6.0,2.0,2
Papytrick,4,9.5,0.8660254037844386,4
Sylver,5,8.2,0.9797958971132712,5
Grigan,3,6.666666666666667,1.247219128924647,3
Yanubik,1,6.0,0.0,1
Madtloves,1,9.0,0.0,1
jenifer,1,8.0,0.0,1
wathiere,2,9.0,1.0,2
ElricDesDragons,1,10.0,0.0,1
benisdead,1,8.0,0.0,1
cybernurse,1,10.0,0.0,1
mathocle,1,8.0,0.0,1
Gaël R,1,8.0,0.0,1
mousssia,1,10.0,0.0,1
rigaux josette,1,8.0,0.0,1
Josette Gobillon,1,10.0,0.0,1
fdt,1,4.0,0.0,1
unicornfr,2,9.0,1.0,2
Armahon,7,7.142857142857143,2.5872528966106905,7
Sleuvin,1,8.0,0.0,1
nineinchnails,3,8.0,2.8284271247461903,3
Joe Martini,3,10.0,0.0,3
beus,3,7.333333333333333,0.9428090415820634,3
cin3lina,2,3.5,0.5,2
polfiction,1,10.0,0.0,1
Alphonse Nonyme,3,6.666666666666667,3.39934634239519,3
Dante Comédie,1,10.0,0.0,1
You,1,4.0,0.0,1
manaheus,1,8.0,0.0,1
corbais,9,7.333333333333333,1.632993161855452,9
sambre,22,6.363636363636363,1.7721444263289023,22
CEBA,4,10.0,0.0,4
krondor,12,7.5,2.0207259421636903,12
Acrom,5,6.0,2.8284271247461903,5
pinpin72,1,10.0,0.0,1
batteran,1,10.0,0.0,1
TasoRen,2,9.0,1.0,2
ewarren,1,5.0,0.0,1
von Bek,6,8.0,1.1547005383792517,6
Gourry73,2,6.0,4.0,2
Olivia,3,9.333333333333334,0.9428090415820634,3
Darksatin,1,6.0,0.0,1
delalio,4,8.5,0.8660254037844386,4
barbier,1,10.0,0.0,1
devauxespinosa,1,8.0,0.0,1
akhela,2,6.0,2.0,2
Lensois,1,5.0,0.0,1
jeutest,5,7.2,2.7129319932501077,5
Drizzt67,1,7.0,0.0,1
Innomine Pater,2,9.0,1.0,2
Denfer,1,10.0,0.0,1
Spaceturtle,6,8.666666666666666,0.9428090415820634,6
dodolino,1,5.0,0.0,1
Patmox,5,8.4,2.33238075793812,5
windaube2017,1,10.0,0.0,1
babarpapa,1,10.0,0.0,1
samttcourt,1,10.0,0.0,1
AsMo,4,7.5,2.179449471770337,4
Jojo6375,1,8.0,0.0,1
adre084,3,8.0,2.8284271247461903,3
berrand,2,9.0,1.0,2
Couac,1,6.0,0.0,1
Akutama,1,10.0,0.0,1
MadamePhal,1,10.0,0.0,1
tannia,1,6.0,0.0,1
Jouons Ensemble,1,1.0,0.0,1
Primo,1,10.0,0.0,1
kaque,1,10.0,0.0,1
Edovyee,1,10.0,0.0,1
captainflam,2,10.0,0.0,2
Belisarios,1,9.0,0.0,1
beaudegat,3,6.333333333333333,1.247219128924647,3
michalac73,2,9.0,0.0,2
ange_tenebreux,3,8.0,2.8284271247461903,3
Zlive,1,8.0,0.0,1
F_Corb,1,6.0,0.0,1
Karuna,1,10.0,0.0,1
romuald_c35,2,9.0,1.0,2
caboy,1,10.0,0.0,1
Miss-Youpi,1,10.0,0.0,1
syrella,3,6.0,2.8284271247461903,3
rvjam,1,10.0,0.0,1
AmandeDave,3,8.666666666666666,1.8856180831641267,3
percy13,2,10.0,0.0,2
JungleJohnny,1,8.0,0.0,1
SuperDudu,2,9.0,1.0,2
ludesix,2,9.0,1.0,2
Malo,2,2.0,2.0,2
watsat,17,8.117647058823529,1.744987879316627,17
Bab,6,7.333333333333333,2.748737083745107,6
magmingant,2,9.0,1.0,2
petru,5,7.2,2.039607805437114,5
Flynnie,1,9.0,0.0,1
Prof. Biologik,1,8.0,0.0,1
darwin,1,2.0,0.0,1
titi01,1,10.0,0.0,1
fancar13,1,8.0,0.0,1
ptitom06,1,10.0,0.0,1
Snagg,3,8.333333333333334,0.4714045207910317,3
Babbitt,8,7.0,3.4641016151377544,8
groumph,2,6.0,4.0,2
math71,2,5.0,3.0,2
SKYWA,5,8.8,0.9797958971132712,5
Amjd,1,7.0,0.0,1
stnhl,10,6.0,1.7888543819998317,10
belladonna.cl,1,10.0,0.0,1
Ron de Noircastel,28,5.357142857142857,2.5664634604602403,28
Elevian,1,8.0,0.0,1
Lockwood,1,2.0,0.0,1
Tynerune,2,7.0,1.0,2
jayce3,2,9.5,0.5,2
Para,1,5.0,0.0,1
sabri21,1,10.0,0.0,1
leking,3,9.333333333333334,0.9428090415820634,3
Abilio,2,8.0,0.0,2
ocollard,2,10.0,0.0,2
Dupont et Dupond,3,8.0,1.632993161855452,3
Soleilparisien,1,10.0,0.0,1
juliefigeac,1,10.0,0.0,1
aude7516,1,8.0,0.0,1
redfish62,1,8.0,0.0,1
jessye13,1,9.0,0.0,1
wolftruck,14,7.142857142857143,1.6413036132965797,14
kristof,3,7.333333333333333,0.9428090415820634,3
cakoin,1,8.0,0.0,1
XZen44,1,10.0,0.0,1
Myu,1,8.0,0.0,1
Steph92,2,8.0,0.0,2
Gwendal,1,7.0,0.0,1
JosettaEtAlberto,3,8.666666666666666,0.9428090415820634,3
gipnus,1,10.0,0.0,1
billou73,1,10.0,0.0,1
Loloasb,1,10.0,0.0,1
Aliunda,1,8.0,0.0,1
Micko,1,10.0,0.0,1
yul,2,10.0,0.0,2
Fran,2,7.0,1.0,2
lutopiste,1,7.0,0.0,1
sanguo,7,9.428571428571429,1.3997084244475306,7
animal,1,10.0,0.0,1
bouchons,4,7.0,3.0,4
ashesburning,1,8.0,0.0,1
Reptor,1,10.0,0.0,1
Mensdoc,1,8.0,0.0,1
orangina 71,1,10.0,0.0,1
corbara20,1,4.0,0.0,1
varek,1,10.0,0.0,1
roland B,1,10.0,0.0,1
sissou,1,10.0,0.0,1
Skippy,1,10.0,0.0,1
Immonde44,1,7.0,0.0,1
LeDouDingue,1,8.0,0.0,1
dlfe,1,10.0,0.0,1
killix06,1,8.0,0.0,1
Austral,1,10.0,0.0,1
Jean bazin,3,9.0,1.4142135623730951,3
Bidou914,1,8.0,0.0,1
Makayel,4,6.5,2.958039891549808,4
full_métal_crétin,1,10.0,0.0,1
usagi,1,8.0,0.0,1
dkby,4,8.5,0.8660254037844386,4
cotcot,3,10.0,0.0,3
wampa,4,6.5,2.598076211353316,4
aurelbath,1,10.0,0.0,1
rhym97,1,10.0,0.0,1
gaedor,1,10.0,0.0,1
zombie1871,2,7.0,1.0,2
lastaly,1,10.0,0.0,1
Klotian,1,10.0,0.0,1
ajunta,1,10.0,0.0,1
Grasdubid,1,10.0,0.0,1
pilum,4,8.0,3.4641016151377544,4
L`ancien,3,10.0,0.0,3
floyd77,1,10.0,0.0,1
Watchman,7,8.0,1.8516401995451028,7
nikoporry,1,4.0,0.0,1
gritche2,2,8.0,0.0,2
Xav33,9,6.222222222222222,1.7497795275581802,9
wallou1982,6,6.333333333333333,1.3743685418725535,6
Yesi,2,6.0,4.0,2
Détritus,1,10.0,0.0,1
Maldo,1,10.0,0.0,1
glutinus,23,6.521739130434782,2.3006533139692094,23
rv,1,10.0,0.0,1
aphaia,1,10.0,0.0,1
phagocyte,1,10.0,0.0,1
blisisevilnature,1,8.0,0.0,1
Selma BOUSSOUAR,1,8.0,0.0,1
karistian,5,8.4,0.7999999999999999,5
KiWiJinShi,1,10.0,0.0,1
michel,1,10.0,0.0,1
venus999,1,10.0,0.0,1
foudecoasters,4,4.5,2.179449471770337,4
Bingo,2,8.0,0.0,2
lone_sloane,1,7.0,0.0,1
djomanix,15,6.266666666666667,2.8158282775923835,15
Zirco,4,8.0,1.4142135623730951,4
Alb,1,8.0,0.0,1
gribouille,4,8.5,0.8660254037844386,4
syleam93,6,8.0,1.632993161855452,6
lapieuvre,9,6.444444444444445,2.266230894930126,9
Lna,1,8.0,0.0,1
hyperion,2,10.0,0.0,2
Mad Progs,3,8.666666666666666,0.9428090415820634,3
Abunakkashii,1,10.0,0.0,1
malathion,1,4.0,0.0,1
tigrou25,1,10.0,0.0,1
Petits Pieds,1,10.0,0.0,1
Babibo,1,5.0,0.0,1
BugDany,3,8.666666666666666,1.8856180831641267,3
Dogma,7,7.142857142857143,2.799416848895061,7
Drôme-AdaireTmp,2,9.0,1.0,2
adieu,1,8.0,0.0,1
Tarabas,2,5.0,3.0,2
Dark-Médor,1,10.0,0.0,1
Whismerhill,1,10.0,0.0,1
Pandy,1,10.0,0.0,1
plasmodrake,1,10.0,0.0,1
Voteli,1,10.0,0.0,1
neaj,1,2.0,0.0,1
eowinnette,1,10.0,0.0,1
Nhael,1,10.0,0.0,1
kakoo,1,8.0,0.0,1
Ashtray-girl,1,6.0,0.0,1
Lady Kalbut,1,10.0,0.0,1
cherishony,2,6.0,3.0,2
brunova,1,8.0,0.0,1
b_gregory,2,9.0,1.0,2
Kabeljau,3,8.0,1.632993161855452,3
Le Poulp,3,9.333333333333334,0.9428090415820634,3
Schichoun,4,7.5,0.8660254037844386,4
Yveu,1,2.0,0.0,1
fezvez,1,6.0,0.0,1
alain1958,1,10.0,0.0,1
gata76,3,7.333333333333333,0.9428090415820634,3
Mikeypower,1,10.0,0.0,1
cedricMartinez,1,10.0,0.0,1
fou2jeux,1,8.0,0.0,1
Dims,1,8.0,0.0,1
JEROME31,1,10.0,0.0,1
hooh94,1,6.0,0.0,1
FidelCastor,1,8.0,0.0,1
SebGui,2,7.0,1.0,2
JackTheRipper,1,10.0,0.0,1
efusien,1,10.0,0.0,1
het,2,8.5,0.5,2
Ophélie62223,1,10.0,0.0,1
Michey,2,8.0,0.0,2
loulou170,1,8.0,0.0,1
seeme,1,4.0,0.0,1
Dens,1,6.0,0.0,1
Kimixoo,2,7.0,3.0,2
amadeo87,1,8.0,0.0,1
foufbibi,1,10.0,0.0,1
filoo,2,8.0,0.0,2
Pyrrhus,3,4.666666666666667,2.494438257849294,3
François Décamp,1,10.0,0.0,1
Elessan,1,8.0,0.0,1
tribes,3,10.0,0.0,3
Kraakstorm,2,9.0,1.0,2
Max33,1,8.0,0.0,1
gristache,1,8.0,0.0,1
jusdorange,2,9.0,1.0,2
maiti,2,8.0,1.0,2
Gabriel38,1,8.0,0.0,1
brutus,3,10.0,0.0,3
Bouledesuif,1,8.0,0.0,1
Grimmbart,1,10.0,0.0,1
traductique,2,9.0,1.0,2
fredBZH,3,5.333333333333333,2.494438257849294,3
siddartha_,5,6.8,3.249615361854384,5
syletvie,1,6.0,0.0,1
Sekishin,2,8.0,0.0,2
Ssaar,2,5.0,1.0,2
Sloompy,6,8.0,0.0,6
rayon2soleil,1,2.0,0.0,1
beurty37,3,8.0,1.632993161855452,3
Derek Thom,5,6.0,1.2649110640673518,5
Djello,3,8.666666666666666,1.8856180831641267,3
Moumax,2,7.0,1.0,2
Bigjojo,3,9.333333333333334,0.9428090415820634,3
doehrhard,4,6.5,2.179449471770337,4
Lol,4,8.0,2.449489742783178,4
t'ienne,1,10.0,0.0,1
ojbojb,2,9.0,1.0,2
squall09/poivre,1,8.0,0.0,1
sirdec,1,8.0,0.0,1
wolfy,10,8.4,0.7999999999999999,10
Jarvis,1,6.0,0.0,1
zanwot,6,7.333333333333333,1.4907119849998596,6
Dam,2,10.0,0.0,2
iuchi,1,4.0,0.0,1
requiem,1,10.0,0.0,1
sobayid,1,8.0,0.0,1
guileroy,1,9.0,0.0,1
urbyline.bar,1,10.0,0.0,1
tychom,8,7.25,1.713913650100261,8
Big Jim,6,6.333333333333333,1.3743685418725535,6
zendo,2,5.5,2.5,2
clinty93,2,9.0,1.0,2
Faïence,1,8.0,0.0,1
dark_yakasha,1,4.0,0.0,1
Neurone,1,10.0,0.0,1
polet25,1,8.0,0.0,1
Fabrice,10,7.0,2.04939015319192,10
deldamiano,1,10.0,0.0,1
siliconecarne,1,9.0,0.0,1
Captain Blackadder,4,9.0,1.7320508075688772,4
monsieur burp,4,9.25,0.82915619758885,4
tchorizo,1,10.0,0.0,1
kafka_12,5,7.2,2.7129319932501077,5
Des cordes a mon arc,1,8.0,0.0,1
Thalaric,1,10.0,0.0,1
zanshin,1,10.0,0.0,1
Robby,1,10.0,0.0,1
geniousplayer33,1,10.0,0.0,1
zyg99,1,10.0,0.0,1
Kevinc,2,9.0,1.0,2
Martial,3,8.666666666666666,0.9428090415820634,3
ONAYN,2,9.0,1.0,2
noeyh,1,8.0,0.0,1
Ciirse,3,4.666666666666667,0.9428090415820634,3
MissMaaf,1,10.0,0.0,1
Flames_2005,1,8.0,0.0,1
plato,1,10.0,0.0,1
redoliv,9,6.888888888888889,1.911627837120584,9
Synn,1,8.0,0.0,1
jester,1,10.0,0.0,1
aldaron,1,6.0,0.0,1
jeff746,1,9.0,0.0,1
Histrion,1,8.0,0.0,1
leroro,1,10.0,0.0,1
ixor,6,6.333333333333333,2.42670329642684,6
jeu2431,1,8.0,0.0,1
jumanson,1,10.0,0.0,1
Tercio1666,1,9.0,0.0,1
Aerendil,1,6.0,0.0,1
vix5,2,8.0,0.0,2
cariboo,1,6.0,0.0,1
Traulen,3,8.666666666666666,0.9428090415820634,3
durango,3,8.333333333333334,0.4714045207910317,3
Sub-Zero,1,10.0,0.0,1
bioguix,1,4.0,0.0,1
Eberentz,1,10.0,0.0,1
Willy-the-Wee,1,10.0,0.0,1
superlolotte,1,10.0,0.0,1
baeo,1,8.0,0.0,1
Dilhat,4,8.5,1.6583123951777,4
brandtaucher,7,6.571428571428571,2.770102775666474,7
adenthar,10,6.6,2.009975124224178,10
Walking-Pat,4,4.5,2.179449471770337,4
Dorylis,1,8.0,0.0,1
PieM,2,8.0,0.0,2
laurelie47,2,9.0,1.0,2
Nakreh,1,2.0,0.0,1
belis,1,10.0,0.0,1
gwazigan,3,7.333333333333333,2.494438257849294,3
snowdevil,2,6.0,0.0,2
Jozef,3,6.0,2.8284271247461903,3
Francis VÃ©locipÃ¨de,4,5.0,3.0,4
Gloranth,1,8.0,0.0,1
grallon29,1,8.0,0.0,1
Moskito,1,8.0,0.0,1
Drokk,1,10.0,0.0,1
Kinbanu,1,10.0,0.0,1
Naël,6,7.666666666666667,2.6874192494328497,6
Diablito,2,7.0,3.0,2
zerico,1,10.0,0.0,1
olivier-jsp,1,10.0,0.0,1
Thrud,1,8.0,0.0,1
rodion,1,8.0,0.0,1
Zaraf,1,2.0,0.0,1
bdNino,4,6.5,2.958039891549808,4
Musclenain,6,7.666666666666667,2.6874192494328497,6
palmito,2,5.0,3.0,2
Anai08,2,8.0,0.0,2
ADBC,1,9.0,0.0,1
Oraclus,3,5.333333333333333,2.494438257849294,3
OsmoZ,2,8.0,0.0,2
schtroumpfette,2,5.0,1.0,2
shinjiku,1,8.0,0.0,1
Hibernatus,1,5.0,0.0,1
sigurdd,10,10.0,0.0,10
Neuro,1,7.0,0.0,1
stardust34,1,10.0,0.0,1
ecureil764,2,8.0,1.0,2
rpgamaker,3,8.0,1.632993161855452,3
Mylohome,1,4.0,0.0,1
elpourito,4,9.0,1.0,4
fredfz,2,8.0,0.0,2
mnemos,8,8.0,2.0,8
-yop-,2,8.0,0.0,2
olifi,2,8.0,0.0,2
Turbo_ventilateur,1,9.0,0.0,1
